"id","weight","height","gender"
8575,72,93,"Female"
8576,73,129,"Male"
8577,89,168,"Female"
8578,73,151,"Female"
8579,75,137,"Female"
8580,76,161,"Female"
8581,53,196,"Female"
8582,79,201,"Female"
8583,67,132,"Female"
8584,50,202,"Male"
8585,77,181,"Male"
8586,62,191,"Female"
8587,61,138,"Male"
8588,63,179,"Female"
8589,93,125,"Female"
8590,74,208,"Male"
8591,86,109,"Female"
8592,80,199,"Male"
8593,80,126,"Male"
8594,57,164,"Female"
8595,64,203,"Male"
8596,64,159,"Male"
8597,57,161,"Male"
8598,59,245,"Female"
8599,49,165,"Female"
8600,90,180,"Female"
8601,64,181,"Female"
8602,87,211,"Female"
8603,62,171,"Female"
8604,68,214,"Male"
8605,72,139,"Female"
8606,95,162,"Female"
8607,63,150,"Female"
8608,86,198,"Male"
8609,56,116,"Male"
8610,75,204,"Female"
8611,76,199,"Male"
8612,94,199,"Female"
8613,68,174,"Male"
8614,67,227,"Male"
8615,66,176,"Male"
8616,87,186,"Female"
8617,62,220,"Male"
8618,81,158,"Female"
8619,86,168,"Male"
8620,48,171,"Female"
8621,37,173,"Female"
8622,77,197,"Male"
8623,54,173,"Female"
8624,42,214,"Female"
8625,90,150,"Male"
8626,67,139,"Female"
8627,54,208,"Male"
8628,84,154,"Female"
8629,59,195,"Female"
8630,71,180,"Female"
8631,59,153,"Female"
8632,98,152,"Male"
8633,98,201,"Female"
8634,73,161,"Male"
8635,42,169,"Female"
8636,47,229,"Male"
8637,63,161,"Male"
8638,69,202,"Female"
8639,74,121,"Male"
8640,67,197,"Male"
8641,70,182,"Male"
8642,78,160,"Female"
8643,85,193,"Female"
8644,69,208,"Male"
8645,61,137,"Female"
8646,83,192,"Male"
8647,66,188,"Male"
8648,45,155,"Male"
8649,63,166,"Female"
8650,73,156,"Female"
8651,101,123,"Male"
8652,55,159,"Female"
8653,56,205,"Male"
8654,55,194,"Male"
8655,76,177,"Female"
8656,71,130,"Male"
8657,77,167,"Male"
8658,84,165,"Male"
8659,99,109,"Male"
8660,58,100,"Female"
8661,57,202,"Male"
8662,76,197,"Female"
8663,70,177,"Male"
8664,82,131,"Male"
8665,68,209,"Female"
8666,80,183,"Female"
8667,83,183,"Male"
8668,42,195,"Male"
8669,63,221,"Female"
8670,68,219,"Female"
8671,65,191,"Female"
8672,96,196,"Female"
8673,67,131,"Female"
8674,46,174,"Female"
8675,68,237,"Male"
8676,63,175,"Male"
8677,81,128,"Female"
8678,68,183,"Female"
8679,72,146,"Male"
8680,53,167,"Male"
8681,55,132,"Female"
8682,79,182,"Female"
8683,68,207,"Female"
8684,87,206,"Female"
8685,46,168,"Female"
8686,75,133,"Female"
8687,72,149,"Female"
8688,50,230,"Male"
8689,87,138,"Male"
8690,52,156,"Male"
8691,70,158,"Female"
8692,104,173,"Male"
8693,79,156,"Female"
8694,52,137,"Male"
8695,92,192,"Female"
8696,54,186,"Male"
8697,70,179,"Male"
8698,71,217,"Female"
8699,81,92,"Female"
8700,86,210,"Male"
8701,84,247,"Male"
8702,70,177,"Female"
8703,98,204,"Female"
8704,59,186,"Female"
8705,86,219,"Female"
8706,58,153,"Male"
8707,61,225,"Female"
8708,69,189,"Female"
8709,60,172,"Male"
8710,74,186,"Female"
8711,45,121,"Male"
8712,86,174,"Female"
8713,76,182,"Female"
8714,81,152,"Male"
8715,51,102,"Female"
8716,88,105,"Male"
8717,58,184,"Female"
8718,68,149,"Female"
8719,90,202,"Female"
8720,103,215,"Female"
8721,48,224,"Female"
8722,82,199,"Male"
8723,50,172,"Male"
8724,86,180,"Female"
8725,58,164,"Female"
8726,58,178,"Male"
8727,63,136,"Male"
8728,54,221,"Female"
8729,56,194,"Male"
8730,67,168,"Female"
8731,73,217,"Female"
8732,72,210,"Male"
8733,70,200,"Female"
8734,48,177,"Female"
8735,41,168,"Male"
8736,71,209,"Female"
8737,90,195,"Female"
8738,75,170,"Male"
8739,68,200,"Female"
8740,66,211,"Male"
8741,70,163,"Male"
8742,69,223,"Male"
8743,70,110,"Male"
8744,64,192,"Female"
8745,110,175,"Male"
8746,65,204,"Male"
8747,101,133,"Male"
8748,48,219,"Male"
8749,82,200,"Female"
8750,88,224,"Female"
8751,67,172,"Female"
8752,56,133,"Male"
8753,75,206,"Male"
8754,89,186,"Female"
8755,65,162,"Male"
8756,65,147,"Male"
8757,34,208,"Male"
8758,74,175,"Male"
8759,65,216,"Female"
8760,49,167,"Female"
8761,87,186,"Female"
8762,85,142,"Male"
8763,77,208,"Male"
8764,88,136,"Male"
8765,76,127,"Female"
8766,80,164,"Female"
8767,72,204,"Female"
8768,78,177,"Male"
8769,60,177,"Female"
8770,75,192,"Male"
8771,93,179,"Female"
8772,60,212,"Female"
8773,70,146,"Female"
8774,69,195,"Female"
8775,73,250,"Female"
8776,61,203,"Male"
8777,83,213,"Female"
8778,67,117,"Male"
8779,73,207,"Female"
8780,75,167,"Female"
8781,64,163,"Female"
8782,83,141,"Male"
8783,74,194,"Male"
8784,56,147,"Male"
8785,55,210,"Male"
8786,65,214,"Female"
8787,69,169,"Female"
8788,79,192,"Male"
8789,85,180,"Male"
8790,93,162,"Female"
8791,78,188,"Female"
8792,90,239,"Female"
8793,74,137,"Female"
8794,56,156,"Male"
8795,71,179,"Female"
8796,80,207,"Male"
8797,65,157,"Male"
8798,33,130,"Male"
8799,77,172,"Female"
8800,82,186,"Male"
8801,65,247,"Female"
8802,67,222,"Male"
8803,87,164,"Male"
8804,55,244,"Female"
8805,85,166,"Male"
8806,63,122,"Male"
8807,73,174,"Male"
8808,77,145,"Male"
8809,72,123,"Male"
8810,88,202,"Male"
8811,87,185,"Male"
8812,55,168,"Female"
8813,77,203,"Female"
8814,95,211,"Male"
8815,68,184,"Male"
8816,96,152,"Male"
8817,76,144,"Male"
8818,83,244,"Male"
8819,81,219,"Female"
8820,60,165,"Female"
8821,90,148,"Male"
8822,55,162,"Male"
8823,98,169,"Male"
8824,74,167,"Female"
8825,38,209,"Male"
8826,76,197,"Female"
8827,73,162,"Female"
8828,45,137,"Male"
8829,60,144,"Male"
8830,79,153,"Female"
8831,33,210,"Male"
8832,46,202,"Female"
8833,66,113,"Male"
8834,50,129,"Female"
8835,77,130,"Male"
8836,71,168,"Female"
8837,52,209,"Male"
8838,69,186,"Female"
8839,68,171,"Female"
8840,79,197,"Female"
8841,106,183,"Female"
8842,58,165,"Male"
8843,65,198,"Female"
8844,84,162,"Female"
8845,97,208,"Female"
8846,57,121,"Female"
8847,92,140,"Male"
8848,75,185,"Male"
8849,62,164,"Female"
8850,88,140,"Female"
8851,73,179,"Male"
8852,78,225,"Female"
8853,81,191,"Male"
8854,61,150,"Female"
8855,72,133,"Female"
8856,63,147,"Male"
8857,69,179,"Female"
8858,89,173,"Male"
8859,82,159,"Female"
8860,70,209,"Female"
8861,91,196,"Female"
8862,63,110,"Female"
8863,65,158,"Female"
8864,75,209,"Female"
8865,67,111,"Male"
8866,62,144,"Female"
8867,65,236,"Female"
8868,52,158,"Female"
8869,74,207,"Male"
8870,56,121,"Female"
8871,63,204,"Male"
8872,67,129,"Female"
8873,72,185,"Male"
8874,76,231,"Female"
8875,100,200,"Female"
8876,74,195,"Female"
8877,72,110,"Male"
8878,58,203,"Male"
8879,90,151,"Female"
8880,55,173,"Female"
8881,66,169,"Female"
8882,56,202,"Male"
8883,62,199,"Female"
8884,69,143,"Female"
8885,58,214,"Female"
8886,59,122,"Female"
8887,68,151,"Male"
8888,55,133,"Male"
8889,52,180,"Female"
8890,56,181,"Male"
8891,67,145,"Male"
8892,62,226,"Male"
8893,77,164,"Male"
8894,59,206,"Female"
8895,50,135,"Female"
8896,71,194,"Male"
8897,64,155,"Female"
8898,64,178,"Female"
8899,75,124,"Male"
8900,48,174,"Female"
8901,77,237,"Female"
8902,79,215,"Female"
8903,73,175,"Female"
8904,54,170,"Female"
8905,44,185,"Male"
8906,72,170,"Male"
8907,95,129,"Male"
8908,58,139,"Male"
8909,92,140,"Female"
8910,61,206,"Male"
8911,83,207,"Female"
8912,48,200,"Male"
8913,60,174,"Female"
8914,57,143,"Female"
8915,86,202,"Male"
8916,62,185,"Male"
8917,85,180,"Male"
8918,91,141,"Female"
8919,76,181,"Female"
8920,80,133,"Female"
8921,50,189,"Female"
8922,68,209,"Male"
8923,83,169,"Female"
8924,63,169,"Female"
8925,35,139,"Male"
8926,52,178,"Male"
8927,56,189,"Female"
8928,67,169,"Male"
8929,55,140,"Male"
8930,64,229,"Female"
8931,75,214,"Female"
8932,40,181,"Male"
8933,70,142,"Male"
8934,81,152,"Male"
8935,85,169,"Male"
8936,64,176,"Female"
8937,76,138,"Female"
8938,92,167,"Female"
8939,80,102,"Female"
8940,71,207,"Female"
8941,65,205,"Male"
8942,77,150,"Male"
8943,106,235,"Female"
8944,74,148,"Male"
8945,89,175,"Female"
8946,75,157,"Male"
8947,53,172,"Male"
8948,79,102,"Female"
8949,89,106,"Male"
8950,65,166,"Female"
8951,78,143,"Female"
8952,65,176,"Male"
8953,66,186,"Female"
8954,68,190,"Female"
8955,92,183,"Female"
8956,47,155,"Male"
8957,82,193,"Female"
8958,74,195,"Female"
8959,63,149,"Male"
8960,68,193,"Male"
8961,97,213,"Male"
8962,61,197,"Male"
8963,77,153,"Female"
8964,47,174,"Male"
8965,88,108,"Male"
8966,58,211,"Female"
8967,80,197,"Female"
8968,53,164,"Female"
8969,84,194,"Male"
8970,64,155,"Male"
8971,72,154,"Male"
8972,74,224,"Female"
8973,44,122,"Male"
8974,63,184,"Female"
8975,65,138,"Male"
8976,71,208,"Female"
8977,99,122,"Male"
8978,56,185,"Female"
8979,64,169,"Female"
8980,59,150,"Female"
8981,71,126,"Male"
8982,68,156,"Female"
8983,75,206,"Female"
8984,57,187,"Female"
8985,68,170,"Male"
8986,72,154,"Male"
8987,52,175,"Female"
8988,94,149,"Female"
8989,76,172,"Female"
8990,73,136,"Female"
8991,76,189,"Female"
8992,52,173,"Female"
8993,81,163,"Female"
8994,68,217,"Female"
8995,49,159,"Female"
8996,43,221,"Male"
8997,93,152,"Male"
8998,53,152,"Female"
8999,47,180,"Female"
9000,68,139,"Male"
9001,77,260,"Female"
9002,69,112,"Male"
9003,87,187,"Male"
9004,79,179,"Female"
9005,85,151,"Male"
9006,79,194,"Female"
9007,47,222,"Female"
9008,49,177,"Female"
9009,49,128,"Male"
9010,50,160,"Female"
9011,84,213,"Male"
9012,72,174,"Male"
9013,110,206,"Male"
9014,74,208,"Male"
9015,66,186,"Female"
9016,86,146,"Female"
9017,63,82,"Male"
9018,56,226,"Female"
9019,69,205,"Female"
9020,69,178,"Male"
9021,81,158,"Male"
9022,83,180,"Female"
9023,88,197,"Female"
9024,43,164,"Male"
9025,64,193,"Female"
9026,92,151,"Female"
9027,49,110,"Male"
9028,96,105,"Female"
9029,45,159,"Female"
9030,66,141,"Male"
9031,87,153,"Female"
9032,76,141,"Male"
9033,82,185,"Female"
9034,49,181,"Male"
9035,59,190,"Female"
9036,67,119,"Female"
9037,59,194,"Female"
9038,70,224,"Male"
9039,42,192,"Male"
9040,51,147,"Male"
9041,74,189,"Female"
9042,61,160,"Female"
9043,83,235,"Female"
9044,54,171,"Male"
9045,73,158,"Female"
9046,66,176,"Male"
9047,45,153,"Male"
9048,83,221,"Female"
9049,87,143,"Female"
9050,47,218,"Female"
9051,71,154,"Female"
9052,63,245,"Male"
9053,92,251,"Female"
9054,62,217,"Male"
9055,62,193,"Male"
9056,69,190,"Male"
9057,69,119,"Male"
9058,83,191,"Female"
9059,74,136,"Female"
9060,99,217,"Male"
9061,87,211,"Female"
9062,84,195,"Male"
9063,84,172,"Female"
9064,61,205,"Female"
9065,82,159,"Female"
9066,73,173,"Female"
9067,63,132,"Female"
9068,84,205,"Male"
9069,46,174,"Male"
9070,69,152,"Male"
9071,58,249,"Female"
9072,70,189,"Male"
9073,72,170,"Female"
9074,76,177,"Female"
9075,66,249,"Female"
9076,62,145,"Male"
9077,63,173,"Female"
9078,63,200,"Female"
9079,47,211,"Female"
9080,56,166,"Female"
9081,56,199,"Male"
9082,43,190,"Female"
9083,84,77,"Male"
9084,80,153,"Female"
9085,79,211,"Male"
9086,74,163,"Male"
9087,56,156,"Male"
9088,72,159,"Female"
9089,56,152,"Male"
9090,61,163,"Male"
9091,61,187,"Male"
9092,72,173,"Male"
9093,67,210,"Female"
9094,84,125,"Female"
9095,96,158,"Female"
9096,38,79,"Female"
9097,69,227,"Female"
9098,69,188,"Male"
9099,74,138,"Female"
9100,92,217,"Male"
9101,53,172,"Male"
9102,84,172,"Male"
9103,69,173,"Female"
9104,51,166,"Male"
9105,70,147,"Female"
9106,65,146,"Male"
9107,74,138,"Male"
9108,77,190,"Male"
9109,69,198,"Female"
9110,53,173,"Female"
9111,91,215,"Female"
9112,56,212,"Male"
9113,89,152,"Male"
9114,91,196,"Female"
9115,79,206,"Female"
9116,61,187,"Male"
9117,57,192,"Female"
9118,77,166,"Male"
9119,80,43,"Female"
9120,35,199,"Male"
9121,64,201,"Male"
9122,63,139,"Female"
9123,59,222,"Female"
9124,64,163,"Female"
9125,74,121,"Male"
9126,68,191,"Male"
9127,64,119,"Female"
9128,58,164,"Female"
9129,94,141,"Female"
9130,73,198,"Male"
9131,86,200,"Female"
9132,74,144,"Male"
9133,82,223,"Female"
9134,90,179,"Female"
9135,68,138,"Female"
9136,68,168,"Male"
9137,72,132,"Female"
9138,64,128,"Male"
9139,57,203,"Female"
9140,84,181,"Female"
9141,46,170,"Female"
9142,90,216,"Female"
9143,77,114,"Female"
9144,86,135,"Female"
9145,65,159,"Female"
9146,71,152,"Female"
9147,59,107,"Female"
9148,87,228,"Female"
9149,89,190,"Female"
9150,87,100,"Female"
9151,53,182,"Female"
9152,67,202,"Male"
9153,70,245,"Male"
9154,48,137,"Female"
9155,34,151,"Male"
9156,56,144,"Male"
9157,82,146,"Male"
9158,63,182,"Male"
9159,89,209,"Female"
9160,55,188,"Female"
9161,63,220,"Male"
9162,64,107,"Female"
9163,64,193,"Male"
9164,68,188,"Female"
9165,68,182,"Female"
9166,61,147,"Female"
9167,78,183,"Male"
9168,70,243,"Male"
9169,74,187,"Male"
9170,94,159,"Female"
9171,70,137,"Male"
9172,41,203,"Male"
9173,83,117,"Female"
9174,89,165,"Male"
9175,79,150,"Female"
9176,78,160,"Female"
9177,63,194,"Female"
9178,59,115,"Female"
9179,75,178,"Male"
9180,78,140,"Female"
9181,85,223,"Male"
9182,86,208,"Female"
9183,30,135,"Male"
9184,66,218,"Female"
9185,73,142,"Female"
9186,64,204,"Male"
9187,70,152,"Male"
9188,89,137,"Male"
9189,70,198,"Male"
9190,75,90,"Female"
9191,74,156,"Male"
9192,50,157,"Female"
9193,70,103,"Male"
9194,58,137,"Male"
9195,83,168,"Female"
9196,61,214,"Male"
9197,63,96,"Female"
9198,65,155,"Female"
9199,76,184,"Male"
9200,68,171,"Male"
9201,64,218,"Male"
9202,42,128,"Male"
9203,71,148,"Male"
9204,55,191,"Female"
9205,89,185,"Female"
9206,73,136,"Male"
9207,63,157,"Male"
9208,72,196,"Male"
9209,69,188,"Male"
9210,67,211,"Male"
9211,82,246,"Male"
9212,55,168,"Male"
9213,88,144,"Female"
9214,89,190,"Female"
9215,90,180,"Female"
9216,84,231,"Female"
9217,72,156,"Male"
9218,56,131,"Female"
9219,80,184,"Female"
9220,83,200,"Male"
9221,69,190,"Female"
9222,78,187,"Male"
9223,49,170,"Male"
9224,52,140,"Male"
9225,84,136,"Female"
9226,88,245,"Male"
9227,85,224,"Female"
9228,67,149,"Female"
9229,87,182,"Male"
9230,67,100,"Male"
9231,54,136,"Female"
9232,96,168,"Female"
9233,65,136,"Male"
9234,58,209,"Male"
9235,68,114,"Male"
9236,63,181,"Female"
9237,87,197,"Male"
9238,82,92,"Female"
9239,55,195,"Female"
9240,69,153,"Female"
9241,78,214,"Female"
9242,98,143,"Male"
9243,75,257,"Female"
9244,85,173,"Male"
9245,70,162,"Male"
9246,66,152,"Female"
9247,82,164,"Female"
9248,69,205,"Male"
9249,78,154,"Male"
9250,65,192,"Female"
9251,65,131,"Male"
9252,64,160,"Female"
9253,77,185,"Male"
9254,83,131,"Female"
9255,74,152,"Male"
9256,85,160,"Female"
9257,69,157,"Female"
9258,85,144,"Male"
9259,96,192,"Male"
9260,73,131,"Female"
9261,73,172,"Female"
9262,78,147,"Male"
9263,43,155,"Male"
9264,68,160,"Male"
9265,71,106,"Male"
9266,46,197,"Male"
9267,84,233,"Male"
9268,73,162,"Female"
9269,60,203,"Male"
9270,86,140,"Female"
9271,90,194,"Female"
9272,76,185,"Male"
9273,75,170,"Male"
9274,81,206,"Male"
9275,59,173,"Male"
9276,60,132,"Male"
9277,81,151,"Female"
9278,73,205,"Female"
9279,82,140,"Male"
9280,80,154,"Female"
9281,60,198,"Male"
9282,40,174,"Male"
9283,75,172,"Male"
9284,66,253,"Male"
9285,65,161,"Female"
9286,64,160,"Male"
9287,57,191,"Male"
9288,88,153,"Male"
9289,70,191,"Female"
9290,77,209,"Male"
9291,83,219,"Female"
9292,71,111,"Male"
9293,62,198,"Male"
9294,47,241,"Male"
9295,74,193,"Female"
9296,51,204,"Male"
9297,92,171,"Female"
9298,31,132,"Male"
9299,57,190,"Male"
9300,79,173,"Female"
9301,71,179,"Female"
9302,84,179,"Female"
9303,79,271,"Female"
9304,69,188,"Male"
9305,50,147,"Male"
9306,59,260,"Male"
9307,65,154,"Male"
9308,100,209,"Female"
9309,68,174,"Female"
9310,64,167,"Female"
9311,77,178,"Female"
9312,89,178,"Male"
9313,90,144,"Female"
9314,60,179,"Male"
9315,65,206,"Female"
9316,64,182,"Female"
9317,53,138,"Male"
9318,74,158,"Female"
9319,85,229,"Female"
9320,45,234,"Female"
9321,76,187,"Female"
9322,80,266,"Female"
9323,88,122,"Male"
9324,69,98,"Female"
9325,98,194,"Female"
9326,79,184,"Female"
9327,54,173,"Female"
9328,52,109,"Male"
9329,81,176,"Female"
9330,62,184,"Male"
9331,67,162,"Female"
9332,55,145,"Male"
9333,55,105,"Female"
9334,54,216,"Male"
9335,66,220,"Female"
9336,95,154,"Male"
9337,75,146,"Female"
9338,92,216,"Male"
9339,41,219,"Female"
9340,50,100,"Male"
9341,63,174,"Female"
9342,94,141,"Female"
9343,64,131,"Female"
9344,49,186,"Male"
9345,51,225,"Female"
9346,93,213,"Male"
9347,64,170,"Male"
9348,99,189,"Female"
9349,51,194,"Male"
9350,48,195,"Male"
9351,76,105,"Female"
9352,64,138,"Female"
9353,85,147,"Female"
9354,108,135,"Male"
9355,70,186,"Female"
9356,67,199,"Male"
9357,51,185,"Female"
9358,51,219,"Female"
9359,56,235,"Male"
9360,75,217,"Female"
9361,53,203,"Male"
9362,83,125,"Male"
9363,79,152,"Male"
9364,67,148,"Male"
9365,88,149,"Female"
9366,75,185,"Female"
9367,64,129,"Female"
9368,41,182,"Male"
9369,47,162,"Male"
9370,87,166,"Male"
9371,80,193,"Male"
9372,74,227,"Male"
9373,59,163,"Female"
9374,56,188,"Female"
9375,86,146,"Female"
9376,67,174,"Male"
9377,84,139,"Female"
9378,84,203,"Male"
9379,67,147,"Female"
9380,83,140,"Female"
9381,60,118,"Female"
9382,83,184,"Female"
9383,48,218,"Female"
9384,69,197,"Male"
9385,66,241,"Female"
9386,50,141,"Male"
9387,62,153,"Female"
9388,66,162,"Female"
9389,83,211,"Female"
9390,58,208,"Male"
9391,73,179,"Male"
9392,64,136,"Male"
9393,80,135,"Male"
9394,59,163,"Male"
9395,70,159,"Male"
9396,69,175,"Female"
9397,77,157,"Female"
9398,77,168,"Female"
9399,46,185,"Male"
9400,56,197,"Female"
9401,64,201,"Female"
9402,67,186,"Male"
9403,56,163,"Male"
9404,59,158,"Female"
9405,68,148,"Female"
9406,52,241,"Male"
9407,70,208,"Female"
9408,50,246,"Female"
9409,86,156,"Female"
9410,58,168,"Male"
9411,57,202,"Female"
9412,81,178,"Female"
9413,56,138,"Female"
9414,82,199,"Female"
9415,63,169,"Female"
9416,51,195,"Female"
9417,85,224,"Female"
9418,66,146,"Male"
9419,68,174,"Male"
9420,55,228,"Female"
9421,76,216,"Male"
9422,83,163,"Male"
9423,65,177,"Female"
9424,58,177,"Male"
9425,56,216,"Male"
9426,50,151,"Male"
9427,68,169,"Female"
9428,74,141,"Male"
9429,77,183,"Male"
9430,74,143,"Male"
9431,78,187,"Male"
9432,53,138,"Male"
9433,68,172,"Female"
9434,73,197,"Female"
9435,88,145,"Female"
9436,78,98,"Male"
9437,37,203,"Female"
9438,72,216,"Female"
9439,69,170,"Female"
9440,65,202,"Male"
9441,75,164,"Female"
9442,71,190,"Female"
9443,70,177,"Female"
9444,66,146,"Male"
9445,93,169,"Male"
9446,57,160,"Male"
9447,43,153,"Female"
9448,63,175,"Female"
9449,71,174,"Female"
9450,51,126,"Male"
9451,72,136,"Male"
9452,88,164,"Female"
9453,104,188,"Male"
9454,75,154,"Female"
9455,63,185,"Male"
9456,58,88,"Male"
9457,78,167,"Male"
9458,95,135,"Male"
9459,84,142,"Female"
9460,77,248,"Male"
9461,85,148,"Female"
9462,48,155,"Male"
9463,74,164,"Female"
9464,67,175,"Female"
9465,74,235,"Male"
9466,60,200,"Female"
9467,89,202,"Female"
9468,43,198,"Female"
9469,71,124,"Male"
9470,67,157,"Male"
9471,65,117,"Female"
9472,93,163,"Male"
9473,101,192,"Female"
9474,91,188,"Female"
9475,73,189,"Male"
9476,69,187,"Female"
9477,68,148,"Male"
9478,89,144,"Male"
9479,74,117,"Female"
9480,53,237,"Female"
9481,94,142,"Male"
9482,74,173,"Male"
9483,91,162,"Male"
9484,69,98,"Female"
9485,70,180,"Male"
9486,43,138,"Male"
9487,70,149,"Male"
9488,50,248,"Male"
9489,65,143,"Female"
9490,53,172,"Male"
9491,77,149,"Female"
9492,65,76,"Female"
9493,92,177,"Female"
9494,71,158,"Female"
9495,83,224,"Female"
9496,63,166,"Male"
9497,77,191,"Female"
9498,71,196,"Male"
9499,89,235,"Male"
9500,58,149,"Female"
9501,40,256,"Male"
9502,64,204,"Male"
9503,58,159,"Male"
9504,72,135,"Male"
9505,67,175,"Male"
9506,73,152,"Female"
9507,74,186,"Female"
9508,61,117,"Female"
9509,53,164,"Female"
9510,57,192,"Male"
9511,60,213,"Female"
9512,88,187,"Female"
9513,78,155,"Female"
9514,86,160,"Male"
9515,82,139,"Male"
9516,81,202,"Female"
9517,76,189,"Male"
9518,106,218,"Female"
9519,79,175,"Female"
9520,86,160,"Female"
9521,28,92,"Male"
9522,81,196,"Male"
9523,83,180,"Male"
9524,69,237,"Male"
9525,75,196,"Male"
9526,56,155,"Male"
9527,77,164,"Male"
9528,98,182,"Male"
9529,68,182,"Female"
9530,84,153,"Male"
9531,79,172,"Male"
9532,55,162,"Female"
9533,66,186,"Female"
9534,42,255,"Male"
9535,73,175,"Male"
9536,61,167,"Female"
9537,71,246,"Male"
9538,85,153,"Female"
9539,89,180,"Male"
9540,53,179,"Female"
9541,81,242,"Female"
9542,56,206,"Female"
9543,76,181,"Male"
9544,69,232,"Female"
9545,63,187,"Female"
9546,85,160,"Female"
9547,69,184,"Female"
9548,76,186,"Male"
9549,70,135,"Female"
9550,47,150,"Female"
9551,82,134,"Male"
9552,63,175,"Female"
9553,62,148,"Male"
9554,53,228,"Female"
9555,67,205,"Female"
9556,77,162,"Male"
9557,56,159,"Female"
9558,67,232,"Female"
9559,74,175,"Female"
9560,75,203,"Female"
9561,65,209,"Male"
9562,32,189,"Male"
9563,90,116,"Female"
9564,51,139,"Male"
9565,79,170,"Female"
9566,83,225,"Female"
9567,76,146,"Female"
9568,63,187,"Male"
9569,62,173,"Male"
9570,59,147,"Female"
9571,90,200,"Female"
9572,77,170,"Female"
9573,47,225,"Male"
9574,74,160,"Female"
9575,65,192,"Female"
9576,77,84,"Male"
9577,64,233,"Female"
9578,64,157,"Female"
9579,53,164,"Female"
9580,65,147,"Female"
9581,65,179,"Female"
9582,66,191,"Female"
9583,59,81,"Female"
9584,78,172,"Male"
9585,68,176,"Male"
9586,67,164,"Female"
9587,35,182,"Male"
9588,77,209,"Female"
9589,104,221,"Female"
9590,63,154,"Male"
9591,50,189,"Female"
9592,55,221,"Male"
9593,55,164,"Male"
9594,99,145,"Female"
9595,72,175,"Male"
9596,71,147,"Male"
9597,63,177,"Male"
9598,67,171,"Female"
9599,68,251,"Female"
9600,74,225,"Female"
9601,75,195,"Female"
9602,61,259,"Female"
9603,65,129,"Female"
9604,72,189,"Male"
9605,100,145,"Female"
9606,78,113,"Female"
9607,82,147,"Female"
9608,92,124,"Male"
9609,40,178,"Male"
9610,83,163,"Female"
9611,76,183,"Male"
9612,80,217,"Female"
9613,108,187,"Male"
9614,93,207,"Male"
9615,70,177,"Male"
9616,94,190,"Female"
9617,58,163,"Male"
9618,78,131,"Female"
9619,61,148,"Male"
9620,87,45,"Female"
9621,74,190,"Female"
9622,66,199,"Male"
9623,70,190,"Female"
9624,104,180,"Female"
9625,64,174,"Male"
9626,72,189,"Female"
9627,54,137,"Male"
9628,101,132,"Female"
9629,70,181,"Female"
9630,64,187,"Female"
9631,67,171,"Female"
9632,72,188,"Male"
9633,74,189,"Female"
9634,64,170,"Male"
9635,66,197,"Female"
9636,92,192,"Male"
9637,56,142,"Male"
9638,68,161,"Female"
9639,44,168,"Male"
9640,59,148,"Male"
9641,69,174,"Male"
9642,99,171,"Female"
9643,61,146,"Female"
9644,72,187,"Male"
9645,67,147,"Female"
9646,78,191,"Male"
9647,79,149,"Male"
9648,84,154,"Male"
9649,60,137,"Female"
9650,72,210,"Female"
9651,88,250,"Male"
9652,73,151,"Female"
9653,77,84,"Male"
9654,64,170,"Male"
9655,61,186,"Female"
9656,66,163,"Male"
9657,82,167,"Male"
9658,60,140,"Male"
9659,91,238,"Male"
9660,71,212,"Female"
9661,70,117,"Male"
9662,83,98,"Female"
9663,53,170,"Male"
9664,61,128,"Male"
9665,77,187,"Female"
9666,52,166,"Female"
9667,49,209,"Male"
9668,69,112,"Male"
9669,74,156,"Female"
9670,70,152,"Female"
9671,86,142,"Female"
9672,90,133,"Female"
9673,75,206,"Female"
9674,55,165,"Female"
9675,50,171,"Male"
9676,23,118,"Male"
9677,55,142,"Female"
9678,58,232,"Female"
9679,49,154,"Male"
9680,76,174,"Male"
9681,53,229,"Female"
9682,80,179,"Female"
9683,66,157,"Female"
9684,59,178,"Female"
9685,64,122,"Female"
9686,79,149,"Female"
9687,59,150,"Female"
9688,42,186,"Male"
9689,76,159,"Male"
9690,96,186,"Male"
9691,91,132,"Female"
9692,92,198,"Male"
9693,43,168,"Female"
9694,73,175,"Male"
9695,84,149,"Female"
9696,78,202,"Male"
9697,79,188,"Male"
9698,66,196,"Female"
9699,64,136,"Female"
9700,58,170,"Male"
9701,88,131,"Male"
9702,55,155,"Female"
9703,69,120,"Female"
9704,50,168,"Female"
9705,80,187,"Female"
9706,94,125,"Male"
9707,73,175,"Female"
9708,54,159,"Female"
9709,43,133,"Male"
9710,45,206,"Female"
9711,54,215,"Male"
9712,70,159,"Female"
9713,65,188,"Female"
9714,61,172,"Male"
9715,73,214,"Female"
9716,76,184,"Male"
9717,52,158,"Female"
9718,70,194,"Female"
9719,101,221,"Female"
9720,67,132,"Female"
9721,50,214,"Female"
9722,53,231,"Male"
9723,71,136,"Male"
9724,77,151,"Female"
9725,78,146,"Female"
9726,62,193,"Male"
9727,91,205,"Male"
9728,78,128,"Female"
9729,83,172,"Male"
9730,75,142,"Female"
9731,82,241,"Female"
9732,65,200,"Male"
9733,86,218,"Female"
9734,55,148,"Female"
9735,55,164,"Male"
9736,72,181,"Female"
9737,68,129,"Female"
9738,48,181,"Male"
9739,73,107,"Female"
